financials.arpu_max,financials.arpu_min,financials.arr_max,financials.arr_min,financials.cac_max,financials.cac_min,financials.created_at,financials.gross_churn_max,financials.gross_churn_min,financials.id,financials.ltv_cac,financials.ltv_dollars,financials.ltv_months,financials.mrr_max,financials.mrr_min,financials.num_customers_max,financials.num_customers_min,financials.raised,financials.revenue_2016,financials.revenue_2017,financials.updated_at,id,industry,location,logo_url,name,num_employees,podcast.guest.advice,podcast.guest.age,podcast.guest.favorite_book_name,podcast.guest.favorite_book_url,podcast.guest.favorite_ceo_name,podcast.guest.favorite_ceo_url,podcast.guest.favorite_tool_name,podcast.guest.favorite_tool_url,podcast.guest.hours_sleep,podcast.guest.id,podcast.guest.kids,podcast.guest.married,podcast.guest.name,podcast.guest.url,podcast.id,podcast.url,private,sub_category,url,year_founded
140.0,140.0,10000000.0,5000000.0,,,Wed Sep 12 2018 10:51:46 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo5Mzg=,,14000.0,100.0,833000.0,416000.0,3000.0,3000.0,10000000.0,4992000,4992000.0,Wed Aug 15 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1MTU=,Team Communication,"Burlington, Massachusetts, United States",https://logo.clearbit.com/https://www.alphasoftware.com/,Alpha Software,50.0,People skills . super important.,55.0,The Art of Pricing,,Alan Mullaley,,Hubspot,,6,Rm91bmRlcjo1MDU=,2.0,Yes,Richard Rabins,https://www.linkedin.com/in/richard-rabins/,UG9kY2FzdDo1MDU=,,False,Website Builders,https://www.alphasoftware.com/,2004.0
1500.0,1500.0,180000.0,180000.0,1500.0,1500.0,Sat Nov 24 2018 11:54:39 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczoxMzUz,100.0,150000.0,100.0,15000.0,15000.0,10.0,10.0,500000.0,180000,180000.0,Wed Sep 19 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1NDg=,Business Intelligence,Amsterdam - Bulgaria,https://logo.clearbit.com/consent.io,Consent.io,10.0,How much he didn't know.,36.0,,,Elon Musk,,HackerNews,,6,Rm91bmRlcjo1Mzg=,0.0,No,Rado Raykov,https://www.linkedin.com/in/rador/,UG9kY2FzdDo1Mzg=,,False,Predictive Analytics,consent.io,2017.0
300.0,300.0,3600000.0,3600000.0,2000.0,1.0,Mon Feb 26 2018 18:31:17 GMT+0000 (UTC),,,RmluYW5jaWFsczo3MTQ=,90000.0,90000.0,36.0,300000.0,300000.0,1000.0,1000.0,1000000.0,3600000,,Wed Nov 02 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueTo5,Business Intelligence,San Francisco,https://logo.clearbit.com/woopra.com,Woopra,12.0,“I wouldn’t change a thing”,31.0,The Hard Thing About Hard Things,http://amzn.to/2gMqu8G,Steve Jobs,https://en.wikipedia.org/wiki/Steve_Jobs,Google Calendar,https://www.google.com/calendar,No,Rm91bmRlcjo5,,,Elie Khoury,https://www.linkedin.com/in/eliekh,UG9kY2FzdDo5,https://soundcloud.com/nathan-latka/ep-497-woopra-1m-raised-1-6m,False,Industry Data,woopra.com,2008.0
6600.0,6600.0,30000000.0,25000000.0,80000.0,,Wed Aug 22 2018 08:24:48 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo5MDM=,3.0,240000.0,36.0,2500000.0,2000000.0,450.0,450.0,60000000.0,12500000,24000000.0,Mon Jun 18 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0ODE=,Technical Solutions,"New York, New York",https://logo.clearbit.com/https://securityscorecard.com/,SecurityScorecard,130.0,"Think more about build cohesive teams, how to get people to follow you?",37.0,Behind the Cloud,,Elon Musk,,Evernote,,7.5,Rm91bmRlcjo0NzE=,2.0,Yes,Aleksandr Yampolskiy,https://www.linkedin.com/in/ayampolskiy/,UG9kY2FzdDo0NzE=,,False,Security,https://securityscorecard.com/,2014.0
150.0,140.0,5220000.0,5220000.0,150.0,150.0,Fri Feb 23 2018 17:05:26 GMT+0000 (UTC),4.0,3.0,RmluYW5jaWFsczo2Mjg=,31.11,4666.0,33.33,435000.0,435000.0,3000.0,3000.0,0.0,2500000,5220000.0,Mon Jan 08 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTozMDA=,Marketing Automation,"Paris, France",https://static.agorapulse.com/wp-content/themes/agorapulse2/img/agorapulse-inverse.png,AgoraPulse,40.0,"It's gonna be ok, don't worry.",45.0,Extreme Ownership,,David Cancel,,,,8,Rm91bmRlcjoyOTQ=,1.0,No,Emeric Ernoult,https://www.linkedin.com/in/ernoult/,UG9kY2FzdDoyOTQ=,,False,Social Media Marketing,https://www.agorapulse.com/author/emeric,2000.0
3.0,3.0,750000.0,750000.0,10.0,8.0,Thu Dec 27 2018 14:50:35 GMT+0000 (UTC),,,RmluYW5jaWFsczoxNTE4,,,,62500.0,62500.0,30000.0,25000.0,,750000,750000.0,Sat Sep 22 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1ODM=,Misc,"Zuirch, Berlin, Tel Aviv",https://logo.clearbit.com/https://doodle.com/,Doodle,60.0,Don't take yourself too seriously.,41.0,Creative Inc,,Gil Feldman ,,Intercom,,8,Rm91bmRlcjo1NzM=,2.0,Yes,Gabriele Ottino,https://www.linkedin.com/in/gabrieleottino/,UG9kY2FzdDo1NzM=,,False,Scheduling,https://doodle.com/,2007.0
,8300.0,,149400000.0,,116000.0,Tue May 22 2018 09:49:45 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo3OTY=,7.16,830000.0,100.0,,12450000.0,1500.0,1500.0,110000000.0,100000000,149400000.0,Tue Mar 20 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTozODk=,Technical Solutions,"Denver, Colorado",https://logo.clearbit.com/https://www.pingidentity.com,Ping Identity,600.0,Be patient and impatient at the same time.,50.0,Good to Great,,Elon Musk,,Evernote,,6.5,Rm91bmRlcjozNzk=,2.0,Yes,Andre Durand,https://www.linkedin.com/in/andredurand/,UG9kY2FzdDozNzk=,,False,Security,https://www.pingidentity.com,2002.0
,,0.0,0.0,,,Fri Feb 23 2018 11:35:42 GMT+0000 (UTC),1.0,1.0,RmluYW5jaWFsczo2MTQ=,,,100.0,,,500.0,100.0,100000000.0,0,,Mon Dec 05 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueToxMTY=,Sales Automation,San Francisco,https://logo.clearbit.com/radius.com,Radius,150.0,“How much harder building the business is than you originally thought and how once you get to scale how amazing it feels.”,29.0,The Essays of Warren Buffet,http://amzn.to/2iZe525,Marc Benioff,https://en.wikipedia.org/wiki/Marc_Benioff,Yesware,http://www.yesware.com/,No,Rm91bmRlcjoxMTY=,,,Darian Shirazi,https://www.linkedin.com/in/darian314,UG9kY2FzdDoxMTY=,,False,Contact Data,radius.com,2011.0
11.0,11.0,26000000.0,20000000.0,50.0,50.0,Mon Feb 26 2018 17:39:52 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo3MTM=,266.0,13300.0,100.0,2166000.0,1666667.0,150000.0,150000.0,20000000.0,20000004,,Sun Aug 21 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueTo2Mg==,Marketing Automation,Reston,https://logo.clearbit.com/videoblocks.com,VideoBlocks,80.0, “I wish I have lived my college life”,,Influence,http://amzn.to/2db7pYP,Elon Musk,https://en.wikipedia.org/wiki/Elon_Musk,Mailchimp,,,Rm91bmRlcjo2Mg==,,,Joel Holland,https://www.linkedin.com/in/joelholland/,UG9kY2FzdDo2Mg==,https://soundcloud.com/nathan-latka/ep-443-saas-20m-2015-arr-150k,False,Content Marketing,videoblocks.com,2010.0
1000.0,850.0,2400000.0,,12000.0,6000.0,Fri Feb 23 2018 17:34:50 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo2NDY=,14.17,85000.0,100.0,200000.0,,200.0,200.0,,1200000,2400000.0,Wed Jan 17 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueToyNzM=,Technical Solutions,Germany,https://logo.clearbit.com/https://www.elastic.io/,Elastic.io,20.0,It always takes longer than you expect.,37.0,The Lean Startup,,Jeff Bezos,,Google Docs,,7,Rm91bmRlcjoyNjY=,3.0,Yes,Renat Zubairov,https://www.linkedin.com/in/zubairov/,UG9kY2FzdDoyNjY=,,False,Connecting Data Sources,https://www.elastic.io/,2013.0
250.0,250.0,12000000.0,12000000.0,1200.0,1200.0,Tue Nov 29 2016 00:00:00 GMT+0000 (UTC),1.0,1.0,RmluYW5jaWFsczo3Ng==,20.83,25000.0,100.0,1000000.0,1000000.0,6500.0,6500.0,4000000.0,12000000,,Tue Nov 29 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueTo3Ng==,Marketing Automation,Utah,https://logo.clearbit.com/podium.com,Podium,110.0,,31.0,Multipliers,,,,,,No,Rm91bmRlcjo3Ng==,1.0,Yes,Eric Rea,https://www.linkedin.com/in/ericrea,UG9kY2FzdDo3Ng==,https://soundcloud.com/nathan-latka/ep-524-podium-hits-1m-mrr-in,False,Influencer Marketing,podium.com,2014.0
120.0,120.0,3000000.0,2400000.0,750.0,750.0,Sat Jul 21 2018 09:53:18 GMT+0000 (UTC),3.0,3.0,RmluYW5jaWFsczo4NjI=,4.0,3000.0,25.0,276000.0,200000.0,23000.0,23000.0,5000000.0,1800000,2400000.0,Sat Apr 21 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0NDk=,Marketing Automation,San Francisco Bay Area,https://logo.clearbit.com/https://www.perkville.com/,Perkville,13.0,Learn financials earlier.,43.0,Seven Powers,,,,Hubspot,,8,Rm91bmRlcjo0Mzk=,2.0,Yes,Sunil Saha,https://www.linkedin.com/in/sunilsaha,UG9kY2FzdDo0Mzk=,,False,Loyalty Rewards,https://www.perkville.com/,2010.0
5000.0,2500.0,,3000000.0,30000.0,30000.0,Sun Jan 13 2019 14:28:52 GMT+0000 (UTC),2.0,1.0,RmluYW5jaWFsczoxNTYz,3.0,90000.0,36.0,,250000.0,100.0,100.0,4800000.0,3000000,3000000.0,Mon Sep 24 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1OTk=,Marketing Automation,"Portland, SF, Utah, East Coast",https://logo.clearbit.com/https://www.brand.live/,Brandlive,30.0,Try and stay patient.,40.0,Linchpin,,,,,,8,Rm91bmRlcjo1ODk=,2.0,Yes,Fritz Brumder,https://www.linkedin.com/in/fritzbrumder/,UG9kY2FzdDo1ODk=,,False,Video Marketing,https://www.brand.live/,2014.0
7.0,7.0,15000000.0,10000000.0,0.0,0.0,Tue Feb 20 2018 23:21:43 GMT+0000 (UTC),20.0,20.0,RmluYW5jaWFsczo1ODM=,,38.0,5.5,125000.0,833000.0,100000.0,100000.0,1500000.0,8400000,,Wed Sep 21 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueTozMg==,Consumer,"San Francisco, remote",https://logo.clearbit.com/hornetapp.com,Hornet,40.0,“I wish I started earlier”,36.0,Alibaba,http://amzn.to/2dHhfW0,,,Insightly,https://www.insightly.com/,No,Rm91bmRlcjozMg==,,,Sean Howell,https://angel.co/sean-howell,UG9kY2FzdDozMg==,https://soundcloud.com/nathan-latka/ep-440-700k-mrr-100-000-pay-7,False,Consumer,hornetapp.com,2011.0
833.0,833.0,3570000.0,2500000.0,8000.0,7000.0,Fri Mar 30 2018 13:51:55 GMT+0000 (UTC),,,RmluYW5jaWFsczo3MzM=,,,,297500.0,208000.0,250.0,250.0,13000000.0,2496000,2496000.0,Tue Mar 27 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTozMzE=,Marketing Automation,"San Francisco, California",https://logo.clearbit.com/https://www.scoop.it/,Scoop.it,20.0,"Go out of your comfort zone, explore, take some risks.",47.0,,,,,FullStory,,7,Rm91bmRlcjozMjU=,3.0,Yes,Guillaume Decugis,https://www.linkedin.com/in/guillaumedecugis/,UG9kY2FzdDozMjU=,,False,Content Marketing,https://www.scoop.it/,2011.0
70.0,70.0,,42000000.0,70.0,,Fri Nov 30 2018 09:53:51 GMT+0000 (UTC),2.0,,RmluYW5jaWFsczoxNDAw,60.0,4200.0,60.0,,3500000.0,100000.0,10000.0,100000000.0,10000000,42000000.0,Wed Sep 19 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1NTQ=,Technical Solutions,Toronto - Remote,https://logo.clearbit.com/https://www.waveapps.com/,Wave,200.0,Learn to code.,44.0,Powerful,,Satya Nadella,,Drift,,6.5,Rm91bmRlcjo1NDQ=,3.0,Yes,Kirk Simpson,https://www.linkedin.com/in/kirksimpson/?originalSubdomain=ca,UG9kY2FzdDo1NDQ=,,False,Payments,https://www.waveapps.com/,2011.0
4100.0,4100.0,,5000000.0,20000.0,15000.0,Fri Jul 13 2018 08:07:28 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo4NTM=,27.33,410000.0,100.0,,416000.0,100.0,100.0,20000000.0,2500000,4992000.0,Tue Mar 20 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0NDE=,Real Estate,"New York, New York",https://logo.clearbit.com/https://compstak.com/,CompStak,50.0,Be more patient.,35.0,,,,,Slack,,7,Rm91bmRlcjo0MzE=,2.0,Yes,Michael Mandel,https://www.linkedin.com/in/mmandel/,UG9kY2FzdDo0MzE=,,False,Real Estate,https://compstak.com/,2012.0
333.0,200.0,10000000.0,6000000.0,500.0,500.0,Sun May 27 2018 11:07:22 GMT+0000 (UTC),2.0,,RmluYW5jaWFsczo4MDE=,20.0,10000.0,50.0,833000.0,500000.0,2500.0,2500.0,3000000.0,5000000,6000000.0,Tue Mar 20 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTozOTQ=,Marketing Automation,"Vancouver, Canada",https://logo.clearbit.com/https://www.wishpond.com/,Wishpond,50.0,"Hang in there, you're doing okay.",35.0,Predictable Revenue,,Warren Buffett,,Optimizely,,8,Rm91bmRlcjozODQ=,1.0,Yes,Ali Tajsekandar,https://www.linkedin.com/in/ali-tajsekandar/,UG9kY2FzdDozODQ=,,False,Lead Generation,https://www.wishpond.com/,2009.0
49.0,19.0,3600000.0,,,,Sat Apr 28 2018 11:00:11 GMT+0000 (UTC),,,RmluYW5jaWFsczo3NzI=,,,,300000.0,,10000.0,1000.0,10000000.0,3600000,3600000.0,Sat Sep 09 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTozNjE=,Connecting Data Sources,"Redwood City, California",https://logo.clearbit.com/https://www.progressly.com/,Progressly,30.0,"Be patient, ask more questions and optimize by being around the best people.",29.0,Leaders Eat Last,,"Jeff Weiner, Satya Nadella, Dick Costolo, Jeff Bezos",," Hubspot tools for email, Pocket",,5,Rm91bmRlcjozNTU=,0.0,Yes,Nick Candito,https://www.linkedin.com/in/candito,UG9kY2FzdDozNTU=,,False,,https://www.progressly.com/,2014.0
83.0,83.0,1200000.0,1000000.0,900.0,900.0,Sat Aug 04 2018 08:58:34 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo4Nzk=,13.33,12000.0,100.0,100000.0,99000.0,1200.0,1200.0,600000.0,360000,1188000.0,Sun May 20 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0NjM=,Misc,"San Francisco, California",https://logo.clearbit.com/https://www.paubox.com/,Paubox,12.0,Focus more.,41.0,Behind The Cloud,,Mark Benioff,,Slack,,7,Rm91bmRlcjo0NTM=,0.0,No,Hoala Greevy,https://www.linkedin.com/in/hoalagreevy/,UG9kY2FzdDo0NTM=,,False,Healthcare,https://www.paubox.com/,2015.0
18.0,18.0,600000.0,600000.0,0.0,0.0,Sun Oct 22 2017 11:40:22 GMT+0000 (UTC),7.0,7.0,RmluYW5jaWFsczoyNDc=,,263.0,17.99,50000.0,50000.0,2800.0,2800.0,125000.0,1200000,600000.0,Sun Oct 22 2017 11:40:22 GMT+0000 (UTC),Q29tcGFueToxOTk=,Technical Solutions,"Prague, Czech Republic",https://logo.clearbit.com/avocode.com,Avocode,14.0,Measure everything.,23.0,The Startup Playbook,https://www.amazon.com/gp/product/1452105049/ref=as_li_tl$183ie=UTF8&camp=1789&creative=9325&creativeASIN=1452105049&linkCode=as2&tag=nathanlatkaco-20&linkId=578a2632ef2a876a2185c8c23637716f,Hiten Shah,https://hitenism.com/,Chart Mogul,https://chartmogul.com/,7,Rm91bmRlcjoxOTk=,0.0,No,Anh Vu Hoang,https://twitter.com/helloiamvu$182lang=en,UG9kY2FzdDoxOTk=,https://soundcloud.com/nathan-latka/ep-351-50k-monthly-revenue,False,Design Specs,avocode.com,2015.0
50.0,35.0,48000000.0,33600000.0,168000.0,,Tue Jun 19 2018 08:11:40 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo4MjY=,0.71,120000.0,9.0,40000000.0,2800000.0,80000.0,80000.0,5000000.0,24000000,33600000.0,Fri Feb 16 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0MTc=,Sales Automation,"Minneapolis, Minnesota",https://gomodus.com/wp-content/uploads/2018/06/modus-logo-tagline-1.png,Modus,24.0,Relax and believe in yourself.,65.0,Sales Velocity,,Doug Baker,,Slack,,7,Rm91bmRlcjo0MDc=,,No,Orrin Broberg,https://www.linkedin.com/in/obroberg/,UG9kY2FzdDo0MDc=,,False,Sales Enablement,https://gomodus.com/,2013.0
2000.0,2000.0,0.0,720000.0,,,Mon Jan 15 2018 17:53:58 GMT+0000 (UTC),,,RmluYW5jaWFsczozNzM=,,,,,60000.0,100.0,30.0,700000.0,720000,720000.0,Mon Jan 15 2018 17:54:00 GMT+0000 (UTC),Q29tcGFueToyNjE=,Marketing Automation,"Austin, TX",https://logo.clearbit.com/http://markerly.com/,Markerly,12.0,"No need to hurry, enjoy your time.",31.0,How to Live,,Elon Musk,,Evernote,,6,Rm91bmRlcjoyNTQ=,2.0,Yes,Justin Kline,https://www.linkedin.com/in/klinejustin/,UG9kY2FzdDoyNTQ=,,False,Influencer Marketing,http://markerly.com/,2012.0
100.0,100.0,3600000.0,3600000.0,300.0,300.0,Wed May 23 2018 08:04:27 GMT+0000 (UTC),3.0,2.0,RmluYW5jaWFsczo3OTc=,4.0,1200.0,12.0,300000.0,300000.0,3000.0,3000.0,0.0,2640000,3600000.0,Tue Mar 20 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTozOTA=,Sales Automation,Bangalore,https://logo.clearbit.com/https://www.vtiger.com/,Vtiger,102.0,Travel more.,45.0,The Cathedral and the Bazaar,,Rose Marcario,,Flipboard,,6,Rm91bmRlcjozODA=,2.0,Yes,Sreenivas Kanumuru,https://www.linkedin.com/in/sreenivas-kanumuru-7708742/,UG9kY2FzdDozODA=,,False,CRM,https://www.vtiger.com/,2004.0
300.0,300.0,1200000.0,1200000.0,,,Sun Feb 25 2018 00:34:44 GMT+0000 (UTC),,,RmluYW5jaWFsczo3MDA=,,1000.0,3.3,100000.0,100000.0,300.0,250.0,1000000.0,1200000,,Fri May 15 2015 00:00:00 GMT+0000 (UTC),Q29tcGFueToxMDM=,Marketplace,San Francisco,https://logo.clearbit.com/springboard.com,Springboard,10.0,Take more risks.,32.0,Getting to leadership,,steve jobs,,evernote,,6,Rm91bmRlcjoxMDM=,0.0,No,Gautam Tambay,https://www.linkedin.com/in/gautambay,UG9kY2FzdDoxMDM=,https://soundcloud.com/nathan-latka/ep-125-will-he-take-down-udemy,False,Teaching,springboard.com,2013.0
200.0,200.0,180000.0,180000.0,,,Thu Jan 05 2017 00:00:00 GMT+0000 (UTC),1.0,1.0,RmluYW5jaWFsczo0NA==,,20000.0,100.0,15000.0,15000.0,100.0,100.0,6000000.0,100000,180000.0,Thu Jan 05 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0NA==,Human Resources,NYC,https://logo.clearbit.com/fruitstreet.com,FruitStreet,20.0,Laurence would tell himself to put significant emphasis on the team when you are starting a company,25.0,The Science of Growth,http://amzn.to/2ltMYOo,Milton Chen,https://www.linkedin.com/in/miltonchen,eShares,https://esharesinc.com/,No,Rm91bmRlcjo0NA==,,Single,Laurence Girard,https://twitter.com/lgirardsf,UG9kY2FzdDo0NA==,,False,Communication,fruitstreet.com,2014.0
20000.0,2000.0,,5400000.0,,,Sun Feb 25 2018 15:07:01 GMT+0000 (UTC),0.0,0.0,RmluYW5jaWFsczo3MDU=,,,,,450000.0,225.0,225.0,15000000.0,1000000,5400000.0,Tue Feb 07 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTox,Business Intelligence,"New York, Tel Aviv",https://logo.clearbit.com/https://www.trexgroup.com/,T REX,21.0,“I wished that I knew that not everything was of the utmost consequence for my entire life”,33.0,Influence,http://amzn.to/2qiZ0bM,Elon Musk,https://en.wikipedia.org/wiki/Elon_Musk,LinkedIn,https://www.linkedin.com/,6.75,Rm91bmRlcjox,1.0,,Benjamin Cohen,https://www.linkedin.com/in/ceotrex/,UG9kY2FzdDox,,False,Dashboards,https://www.trexgroup.com/,2012.0
,5750.0,27600000.0,12000000.0,12000.0,12000.0,Fri Feb 23 2018 17:37:22 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo2NTA=,47.92,575000.0,100.0,2300000.0,1000000.0,1000.0,200.0,7000000.0,9000000,12000000.0,Tue Jan 30 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueToyOTQ=,Sales Automation,Sacramento,https://logo.clearbit.com/https://dialsource.com/,DialSource,40.0,"""That I didn't know anything""",36.0,The Hard Thing About Hard Things,,Elon Musk,,Salesforce,https://www.salesforce.com/eu/,4.5,Rm91bmRlcjoyODg=,0.0,No,Joshua Tillman,https://www.linkedin.com/in/joshuatillman/,UG9kY2FzdDoyODg=,,False,Calls,https://dialsource.com/,2005.0
830.0,,12000000.0,6000000.0,10000.0,,Fri Feb 23 2018 16:57:28 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo2MjM=,9.96,99600.0,120.0,1000000.0,500000.0,4000.0,4000.0,7000000.0,6000000,6000000.0,Tue Dec 12 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueToyNTQ=,Team Communication,"Denver, CO",https://logo.clearbit.com/https://brandfolder.com/,Brandfolder,25.0,"Hustle matters, but you need to set goals around what constitutes success.",47.0,Zingerman's,,Sheryl Sandberg,,Zwift,,8,Rm91bmRlcjoyNDc=,2.0,Yes,Luke Beatty,https://www.linkedin.com/in/lukebeatty/,UG9kY2FzdDoyNDc=,,False,File Management,https://brandfolder.com/,2012.0
,100.0,12000.0,12000.0,,,Thu Nov 15 2018 10:51:33 GMT+0000 (UTC),0.0,0.0,RmluYW5jaWFsczoxMzAz,,,,1000.0,1000.0,8.0,8.0,250000.0,12000,12000.0,Wed Sep 12 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1Mzk=,Technical Solutions,India,https://www.adya.io/wp-content/uploads/2018/01/logo.png,Adya,5.0,Jump into startup game sooner!,45.0,Getting Things Done,,Satya Nadella,,Trello,,6,Rm91bmRlcjo1Mjk=,1.0,Yes,Deepak Balakrishna,https://www.linkedin.com/in/deepakbalakrishna/,UG9kY2FzdDo1Mjk=,,False,Cloud Management,https://www.adya.io/,2017.0
150.0,150.0,1800000.0,1200000.0,,,Sat Feb 24 2018 12:33:27 GMT+0000 (UTC),7.0,7.0,RmluYW5jaWFsczo2OTQ=,,2250.0,15.0,150000.0,100000.0,700.0,700.0,0.0,1200000,1200000.0,Thu Jan 19 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueToxMDE=,Marketplace,"Denmark, San Francisco, New York",https://logo.clearbit.com/simplero.com,Simplero,6.0,“Invest in getting to know yourself and who you are and how you’re different”,42.0,There Is Nothing Wrong With You,http://amzn.to/2kM3RnA,,,FastMail,https://www.fastmail.com/,No,Rm91bmRlcjoxMDE=,2.0,Divorced,Calvin Correli,https://www.linkedin.com/in/truecalvin,UG9kY2FzdDoxMDE=,,False,Teaching,http://nathanlatka.com/course,2009.0
100.0,100.0,120000.0,120000.0,,,Wed Dec 05 2018 09:37:14 GMT+0000 (UTC),,,RmluYW5jaWFsczoxNDMw,,,,10000.0,10000.0,100.0,100.0,750000.0,120000,120000.0,Thu Sep 20 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1NjE=,Human Resources,"Pittsburgh, Pennsylvania",https://logo.clearbit.com/https://www.qlicket.com/,Qlicket,10.0,Only thing that matters is growth.,33.0,From impossible to inevitable,,Elon Musk,,Linkedin,,6,Rm91bmRlcjo1NTE=,0.0,No,Vivek Kumar,https://www.linkedin.com/in/vivekrkumar/,UG9kY2FzdDo1NTE=,,False,Communication,https://www.qlicket.com/,2017.0
7000.0,7000.0,840000.0,840000.0,,,Tue Nov 29 2016 00:00:00 GMT+0000 (UTC),0.0,0.0,RmluYW5jaWFsczoxNA==,,,,70000.0,70000.0,10.0,10.0,1125000.0,840000,,Tue Nov 29 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueToxNA==,Business Intelligence,"Los Altos, CA",https://logo.clearbit.com/xiqinc.com,xiQ,15.0,Take risks as early as you can.,54.0,Zero to One,http://amzn.to/2i027T9,Bill McDermott,https://en.wikipedia.org/wiki/Bill_McDermott,Twitter,https://twitter.com/,No,Rm91bmRlcjoxNA==,2.0,,Usman Sheikh,https://www.linkedin.com/in/usmanmsheikh,UG9kY2FzdDoxNA==,https://soundcloud.com/nathan-latka/ep-523-xiq-using-ai-to-power,False,Industry Data,https://www.xiqinc.com/,2016.0
,8333.0,,20000000.0,,100000.0,Wed Oct 03 2018 08:01:40 GMT+0000 (UTC),,,RmluYW5jaWFsczoxMDk0,5.0,500000.0,60.0,,1666667.0,1000.0,,60000000.0,5000000,10000000.0,Tue Jul 24 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo2NTg=,Technical Solutions,"Portland, Colorado, Remote",https://logo.clearbit.com/https://www.cloudability.com/,Cloudability,130.0,It'll take longer to get the island.,46.0,Leaders Eat Last,,,,Koan.co,,5.5,Rm91bmRlcjo2NDg=,3.0,Yes,Mat Ellis,https://www.linkedin.com/in/matellis/,UG9kY2FzdDo2NDg=,,False,Cloud Management,https://www.cloudability.com/,2011.0
20.0,20.0,168000000.0,144000000.0,,,Fri May 11 2018 10:06:08 GMT+0000 (UTC),,,RmluYW5jaWFsczo3ODU=,,,,14000000.0,12000000.0,700000.0,600000.0,14000000.0,144000000,144000000.0,Mon Jun 12 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTozNzQ=,Sales Automation,"Chattanooga, Tennessee",https://logo.clearbit.com/https://www.signix.com/,SIGNiX,50.0,Hard work and perseverance outdoes anything else.,53.0,Trump: The Art of the Deal,,"Jeff Bezos, Warren Buffett and Mark Cuban",,Email,,6,Rm91bmRlcjozNjg=,3.0,Yes,Jay Jumper,https://www.linkedin.com/in/jay-jumper-7402866/,UG9kY2FzdDozNjg=,,False,Document Signing,https://www.signix.com/,2002.0
4800.0,4800.0,4000000.0,4000000.0,,,Sun Apr 22 2018 10:43:55 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo3NjU=,,480000.0,100.0,333000.0,333000.0,70.0,70.0,21000000.0,1600000,3996000.0,Mon Aug 07 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTozNTU=,Misc,San Francisco,https://logo.clearbit.com/https://www.healthloop.com/,HealthLoop,40.0,Todd wished he could have took things less seriously,40.0,The E-Myth Revisited,,Elon Musk,,"Gmail, Boomerang and Inbox",,7,Rm91bmRlcjozNDk=,2.0,Yes,Todd Johnson,https://www.linkedin.com/in/toddjohnson10/,UG9kY2FzdDozNDk=,,False,Healthcare,https://www.healthloop.com/,2009.0
